# Modified data written from folder X1mg_mod on Mon, Sep 16, 2013 11:53:13 AM
# effective Q      I(Q)	      dI(Q)     stdev Q
0.084270000 0.010988905 0.000255307 0.005186000
0.085590000 0.010353564 0.000268850 0.005254000
0.085890000 0.010253247 0.000175889 0.006514000
0.086910000 0.009484149 0.000283730 0.005322000
0.088230000 0.009718223 0.000298778 0.005391000
0.089550000 0.008815369 0.000317503 0.005459000
0.089850000 0.009584466 0.000174719 0.006680000
0.090870000 0.009300235 0.000284399 0.005528000
0.092190000 0.008196748 0.000368832 0.005597000
0.093500000 0.008313784 0.000328873 0.005665000
0.093810000 0.008313784 0.000161611 0.006850000
0.097770000 0.007695162 0.000155909 0.007023000
0.101700000 0.006870891 0.000163885 0.007198000
0.105700000 0.006028228 0.000132118 0.007376000
0.109600000 0.004994962 0.000151495 0.007556000
0.113600000 0.004849502 0.000148068 0.007738000
0.117500000 0.004406436 0.000163550 0.007922000
0.121500000 0.003771094 0.000140879 0.008107000
0.125400000 0.003607243 0.000133037 0.008294000
0.129300000 0.003323012 0.000117572 0.008483000
0.133200000 0.003192599 0.000127403 0.008673000
0.137200000 0.002886632 0.000129442 0.008864000
0.141100000 0.002906696 0.000127068 0.009056000
0.145000000 0.002612433 0.000118993 0.009250000
0.148900000 0.002339905 0.000120481 0.009444000
0.152800000 0.002331545 0.000118107 0.009639000
0.156700000 0.002425174 0.000111820 0.009835000
0.160600000 0.002259651 0.000118090 0.010030000
0.164500000 0.002032266 0.000116384 0.010230000
0.168400000 0.001813240 0.000117037 0.010430000
0.172300000 0.002080752 0.000109078 0.010630000
0.176200000 0.001652733 0.000103962 0.010820000
0.180000000 0.001537368 0.000106202 0.011020000
0.183900000 0.001587527 0.000103711 0.011220000
0.187700000 0.001656077 0.000111870 0.011420000
0.191600000 0.001403612 0.000097525 0.011620000
0.195400000 0.001386893 0.000107557 0.011830000
0.199300000 0.001157836 0.000096990 0.012030000
0.203100000 0.000917075 0.000098093 0.012230000
0.206900000 0.000957202 0.000099866 0.012430000
0.210800000 0.001037455 0.000087878 0.012630000
0.214600000 0.000858556 0.000093780 0.012830000
0.218400000 0.000796694 0.000096940 0.013030000
0.222200000 0.000659594 0.000091707 0.013230000
0.226000000 0.000786663 0.000105600 0.013440000
0.229800000 0.000672970 0.000093429 0.013640000
0.233600000 0.000790006 0.000102975 0.013840000
0.237300000 0.000562621 0.000097542 0.014040000
0.241100000 0.000646219 0.000098879 0.014240000
0.244900000 0.000417161 0.000093830 0.014440000
0.248600000 0.000505775 0.000094248 0.014650000
0.252400000 0.000540886 0.000097391 0.014850000
0.256100000 0.000475680 0.000109396 0.015050000
0.259800000 0.000499087 0.000115749 0.015250000
0.263600000 0.000438897 0.000116535 0.015450000
0.267300000 0.000562621 0.000101036 0.015650000
0.271000000 0.000331892 0.000118591 0.015850000
0.274700000 0.000066052 0.000111653 0.016050000
0.278400000 0.000315173 0.000114746 0.016250000
0.282100000 0.000318516 0.000115749 0.016450000
0.285700000 0.000166369 0.000104714 0.016650000
0.289400000 0.000146305 0.000116886 0.016850000
0.293100000 0.000305141 0.000113709 0.017050000
0.296700000 0.000412146 0.000114311 0.017250000
0.300400000 0.000310157 0.000120798 0.017440000
0.304000000 0.000141290 0.000119444 0.017640000
0.307600000 0.000029269 0.000115950 0.017840000
0.311200000 0.000273374 0.000121384 0.018040000
0.314900000 -0.000009186 0.000122638 0.018230000
0.318500000 0.000321860 0.000112288 0.018430000
0.322000000 0.000034285 0.000120397 0.018630000
0.325600000 0.000077755 0.000121216 0.018820000
0.329200000 0.000074412 0.000122153 0.019020000
0.332800000 0.000293437 0.000110432 0.019210000
0.336300000 0.000007534 0.000114194 0.019410000
0.339900000 0.000152993 0.000129559 0.019600000
0.343400000 0.000256654 0.000124761 0.019800000
0.346900000 0.000122898 0.000119361 0.019990000
0.350500000 0.000109523 0.000126667 0.020180000
0.354000000 0.000067724 0.000120514 0.020370000
0.357500000 -0.000097799 0.000125681 0.020570000
0.361000000 0.000159681 0.000121986 0.020760000
0.364400000 0.000201480 0.000121735 0.020950000
0.367900000 0.000077755 0.000121835 0.021140000
0.371400000 0.000077755 0.000136899 0.021330000
0.374800000 -0.000030921 0.000108326 0.021520000
0.378300000 0.000071068 0.000109713 0.021710000
0.381700000 0.000111195 0.000113442 0.021900000
0.385100000 0.000114538 0.000132235 0.022090000
0.388500000 -0.000020890 0.000116568 0.022280000
0.391900000 0.000206496 0.000115314 0.022460000
0.395300000 0.000009206 0.000117070 0.022650000
0.398700000 0.000141290 0.000115699 0.022840000
0.402100000 0.000144634 0.000129593 0.023020000
0.405400000 0.000251638 0.000117388 0.023210000
0.408800000 0.000091131 0.000119461 0.023400000
0.412100000 0.000102835 0.000123775 0.023580000
0.415500000 -0.000032593 0.000131098 0.023760000
0.418800000 -0.000000826 0.000134074 0.023950000
0.422100000 0.000139618 0.000124360 0.024130000
0.425400000 0.000081099 0.000132686 0.024310000
0.428700000 0.000281733 0.000129610 0.024500000
0.432000000 0.000223215 0.000154137 0.024680000
0.435300000 -0.000057673 0.000163968 0.024860000
0.438500000 -0.000199788 0.000200132 0.025040000
0.441800000 -0.000034265 0.000205650 0.025220000
0.445000000 0.000025925 0.000158066 0.025400000
